Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating
11,2016.0,1,1,0.024,0.224,0.0,0.04,0.296,8.5,8.7,0
7,2007.0,1,76,0.272,0.0,0.0,0.024,0.296,6.6,7.1,0
4,2006.0,6,84,0.264,0.008,0.0,0.024,0.296,6.8,6.8,0
8,2007.0,4,75,0.048,0.16,0.0,0.088,0.296,7.3,7.8,1
1,2011.0,3,70,0.168,0.096,0.008,0.024,0.296,7.2,5.9,1
11,2016.0,4,13,0.032,0.216,0.0,0.04,0.296,8.5,8.1,0
8,2005.0,1,22,0.272,0.0,0.0,0.024,0.296,7.3,7.4,0
0,2006.0,1,22,0.136,0.104,0.016,0.032,0.296,5.9,7.7,0
7,2009.0,1,64,0.096,0.168,0.0,0.032,0.296,7.3,7.7,0
7,2009.0,0,13,0.088,0.176,0.0,0.032,0.296,6.8,7.9,1
4,2007.0,6,84,0.256,0.016,0.0,0.024,0.296,5.6,2.7,0
8,2007.0,0,22,0.08,0.136,0.0,0.08,0.296,5.2,7.6,3
1,2009.0,2,85,0.136,0.12,0.0,0.032,0.296,6.2,7.5,2
0,2006.0,3,51,0.072,0.056,0.144,0.016,0.296,8.1,9.0,1
7,2008.0,3,62,0.128,0.104,0.032,0.024,0.296,7.9,8.5,3
7,2009.0,0,21,0.128,0.128,0.0,0.032,0.296,7.9,8.3,3
4,2008.0,7,56,0.152,0.016,0.104,0.016,0.296,5.5,5.7,1
16,2012.0,0,85,0.2,0.072,0.0,0.024,0.296,7.3,7.4,3
8,2006.0,3,3,0.264,0.0,0.0,0.024,0.296,8.1,7.5,1
0,2007.0,8,22,0.24,0.008,0.0,0.04,0.296,7.1,8.0,1
8,2006.0,1,22,0.272,0.0,0.0,0.024,0.296,7.5,7.9,0
7,2009.0,3,62,0.128,0.096,0.048,0.024,0.288,6.7,8.3,1
9,2004.0,2,22,0.224,0.056,0.0,0.008,0.288,6.0,6.7,1
6,2011.0,0,22,0.072,0.168,0.0,0.056,0.288,6.9,5.8,1
0,2008.0,7,51,0.064,0.048,0.168,0.016,0.288,4.8,7.9,1
4,2006.0,5,53,0.24,0.024,0.0,0.024,0.288,8.7,8.6,3
0,2001.0,1,40,0.144,0.112,0.0,0.04,0.288,5.8,7.8,0
6,2014.0,10,76,0.088,0.176,0.0,0.024,0.288,8.1,5.5,3
4,2008.0,6,40,0.216,0.016,0.032,0.024,0.288,8.5,8.7,1
6,2009.0,2,56,0.0,0.256,0.0,0.032,0.288,8.9,8.5,2
7,2010.0,5,42,0.176,0.088,0.0,0.024,0.288,7.6,8.8,1
16,2016.0,2,53,0.136,0.08,0.056,0.024,0.288,6.9,7.4,3
2,2009.0,0,40,0.104,0.136,0.0,0.048,0.288,5.9,6.4,2
1,2010.0,0,79,0.192,0.072,0.008,0.024,0.288,6.8,6.3,1
0,2003.0,1,0,0.144,0.112,0.0,0.04,0.288,8.3,8.1,0
0,2005.0,0,84,0.144,0.112,0.0,0.04,0.288,5.3,6.0,0
0,2005.0,2,49,0.144,0.112,0.0,0.04,0.288,5.0,7.0,2
4,2009.0,3,51,0.096,0.016,0.168,0.008,0.288,7.3,7.9,3
2,2009.0,6,11,0.096,0.136,0.008,0.048,0.288,7.1,7.4,2
0,2001.0,8,77,0.088,0.072,0.112,0.024,0.288,7.7,8.5,0
0,2005.0,0,75,0.144,0.112,0.0,0.04,0.288,6.0,7.1,3
15,2015.0,3,51,0.048,0.032,0.184,0.024,0.288,7.0,7.1,1
10,2002.0,0,53,0.208,0.08,0.0,0.008,0.288,7.2,9.3,0
0,2001.0,3,65,0.112,0.088,0.064,0.032,0.288,7.0,8.5,1
1,2009.0,7,57,0.168,0.064,0.032,0.024,0.288,8.6,8.5,1
5,2005.0,0,76,0.216,0.064,0.0,0.008,0.288,8.4,8.7,0
7,2009.0,7,75,0.24,0.024,0.0,0.024,0.288,4.9,6.2,3
7,2008.0,0,19,0.248,0.016,0.0,0.024,0.288,6.3,7.1,1
12,2001.0,4,3,0.16,0.112,0.0,0.016,0.288,5.4,6.3,1
5,2004.0,8,47,0.216,0.064,0.0,0.008,0.288,8.1,7.5,1
8,2006.0,3,70,0.136,0.008,0.128,0.016,0.288,8.0,8.4,1
11,2015.0,5,79,0.136,0.104,0.0,0.048,0.288,7.3,6.8,3
5,2003.0,1,64,0.216,0.064,0.0,0.008,0.288,9.1,8.9,0
0,2004.0,1,86,0.144,0.112,0.0,0.04,0.288,5.9,8.7,0
1,2010.0,0,3,0.192,0.064,0.0,0.024,0.288,7.6,7.6,1
7,2007.0,0,79,0.24,0.024,0.0,0.024,0.288,6.0,5.9,3
13,2014.0,3,53,0.064,0.032,0.184,0.008,0.288,5.7,4.8,3
0,2003.0,3,65,0.144,0.112,0.0,0.04,0.288,7.2,8.2,1
14,2016.0,0,79,0.136,0.128,0.0,0.024,0.288,8.3,7.7,2
8,2008.0,1,22,0.056,0.144,0.0,0.08,0.288,5.3,5.5,0
5,2002.0,0,22,0.216,0.064,0.0,0.008,0.288,7.7,7.2,0
0,2001.0,4,49,0.136,0.112,0.0,0.04,0.288,4.5,5.3,1
16,2012.0,1,79,0.16,0.096,0.0,0.024,0.288,3.1,2.7,0
5,2001.0,6,74,0.2,0.08,0.0,0.008,0.288,4.9,5.4,1
15,2013.0,3,54,0.112,0.04,0.096,0.04,0.2799999999999999,7.8,8.4,1
15,2012.0,4,65,0.104,0.136,0.0,0.04,0.2799999999999999,7.9,8.2,3
4,2005.0,8,53,0.24,0.008,0.016,0.024,0.2799999999999999,8.1,8.7,1
2,2013.0,2,15,0.032,0.016,0.216,0.008,0.2799999999999999,6.9,7.5,2
6,2014.0,0,85,0.096,0.16,0.0,0.024,0.2799999999999999,8.4,8.0,2
0,2006.0,3,40,0.064,0.048,0.152,0.016,0.2799999999999999,7.6,7.6,1
1,2013.0,1,22,0.168,0.096,0.0,0.024,0.2799999999999999,7.7,6.2,0
8,2008.0,6,65,0.168,0.072,0.008,0.032,0.2799999999999999,8.5,8.4,0
8,2009.0,1,64,0.0,0.208,0.0,0.072,0.2799999999999999,6.9,6.9,0
0,2003.0,0,79,0.136,0.104,0.0,0.04,0.2799999999999999,6.3,8.3,1
4,2007.0,10,75,0.056,0.192,0.0,0.032,0.2799999999999999,8.1,9.1,3
2,2010.0,0,11,0.144,0.096,0.0,0.04,0.2799999999999999,5.9,6.0,1
2,2009.0,5,3,0.16,0.088,0.0,0.04,0.2799999999999999,7.3,7.2,1
7,2009.0,1,76,0.256,0.008,0.0,0.024,0.2799999999999999,7.9,6.8,3
0,2001.0,7,83,0.12,0.088,0.04,0.032,0.2799999999999999,7.1,8.6,1
0,2003.0,4,75,0.136,0.104,0.0,0.032,0.2799999999999999,5.6,5.3,1
12,2000.0,3,7,0.024,0.016,0.224,0.016,0.2799999999999999,8.3,8.4,1
11,2016.0,2,17,0.048,0.168,0.024,0.04,0.2799999999999999,4.8,3.8,2
16,2012.0,0,79,0.152,0.104,0.0,0.024,0.2799999999999999,8.5,7.1,2
11,2016.0,7,51,0.088,0.104,0.056,0.04,0.2799999999999999,6.6,7.8,1
10,2003.0,0,75,0.2,0.072,0.0,0.008,0.2799999999999999,3.9,5.8,0
7,2009.0,7,79,0.264,0.0,0.0,0.024,0.2799999999999999,6.7,8.2,3
15,2013.0,0,77,0.032,0.032,0.2,0.016,0.2799999999999999,7.1,8.0,1
6,2015.0,8,64,0.0,0.264,0.0,0.016,0.2799999999999999,8.1,6.9,0
0,2003.0,0,11,0.136,0.104,0.0,0.032,0.2799999999999999,6.5,6.6,2
9,2006.0,4,22,0.216,0.056,0.0,0.008,0.2799999999999999,7.5,7.8,3
1,2010.0,7,22,0.184,0.072,0.0,0.016,0.2799999999999999,7.9,7.0,1
2,2013.0,2,56,0.152,0.08,0.0,0.048,0.2799999999999999,5.9,6.9,2
1,2009.0,2,85,0.104,0.144,0.0,0.032,0.2799999999999999,4.8,5.0,1
0,2002.0,7,56,0.072,0.056,0.128,0.016,0.2799999999999999,8.7,8.7,1
7,2007.0,0,86,0.256,0.0,0.0,0.016,0.2799999999999999,2.7,4.8,3
0,2005.0,2,79,0.136,0.104,0.0,0.032,0.2799999999999999,7.0,6.9,2
1,2008.0,4,11,0.088,0.16,0.0,0.032,0.2799999999999999,6.8,5.6,0
14,2016.0,0,85,0.152,0.096,0.0,0.024,0.2799999999999999,7.1,5.1,3
0,2002.0,1,2,0.136,0.104,0.0,0.032,0.2799999999999999,8.5,8.7,1
11,2016.0,6,22,0.088,0.128,0.016,0.04,0.2799999999999999,6.9,4.7,1
14,2014.0,2,1,0.16,0.088,0.0,0.024,0.2799999999999999,6.3,6.6,2
9,2004.0,1,22,0.216,0.056,0.0,0.008,0.2799999999999999,8.1,8.0,0
0,2003.0,5,40,0.136,0.104,0.0,0.032,0.2799999999999999,8.3,9.1,0
0,2003.0,2,84,0.136,0.104,0.0,0.032,0.2799999999999999,8.1,8.9,1
0,2000.0,3,79,0.08,0.064,0.12,0.024,0.2799999999999999,5.9,7.8,1
2,2008.0,2,3,0.184,0.056,0.0,0.032,0.2799999999999999,6.0,6.4,1
12,1999.0,3,56,0.152,0.104,0.0,0.016,0.2799999999999999,8.6,8.9,1
8,2006.0,1,65,0.256,0.0,0.0,0.024,0.2799999999999999,8.3,8.5,0
9,2006.0,6,3,0.216,0.056,0.0,0.008,0.2799999999999999,6.1,9.3,3
0,2005.0,9,29,0.136,0.104,0.0,0.032,0.2799999999999999,3.5,4.1,0
11,2016.0,0,79,0.024,0.208,0.0,0.04,0.2799999999999999,8.1,7.9,0
7,2011.0,1,22,0.16,0.088,0.0,0.024,0.272,8.5,6.7,0
1,2007.0,0,22,0.24,0.008,0.0,0.024,0.272,6.9,6.3,2
0,2006.0,0,77,0.088,0.072,0.096,0.024,0.272,6.2,9.1,1
16,2013.0,2,3,0.176,0.072,0.008,0.024,0.272,6.9,3.4,2
2,2011.0,0,3,0.088,0.144,0.0,0.048,0.272,5.7,5.6,1
17,1999.0,7,51,0.0,0.0,0.272,0.0,0.272,9.8,8.8,1
12,1999.0,4,56,0.152,0.104,0.0,0.016,0.272,8.9,8.5,0
7,2011.0,7,75,0.184,0.064,0.0,0.024,0.272,7.4,5.2,1
1,2011.0,7,75,0.144,0.112,0.0,0.024,0.272,7.5,7.2,1
2,2009.0,0,21,0.112,0.12,0.0,0.048,0.272,7.3,8.7,3
1,2012.0,7,51,0.152,0.088,0.008,0.024,0.272,8.3,7.5,1
10,2002.0,0,6,0.2,0.072,0.0,0.008,0.272,7.3,6.6,1
0,2003.0,8,77,0.064,0.048,0.152,0.016,0.272,7.7,9.1,0
4,2009.0,0,21,0.128,0.12,0.0,0.032,0.272,6.1,5.8,3
0,2004.0,9,19,0.136,0.104,0.0,0.032,0.272,6.5,8.6,3
7,2007.0,10,53,0.176,0.016,0.064,0.016,0.272,7.5,7.6,1
0,2009.0,4,65,0.056,0.024,0.0,0.2,0.272,7.2,8.3,1
5,2004.0,2,21,0.208,0.056,0.0,0.008,0.272,7.8,8.8,2
1,2010.0,10,70,0.184,0.072,0.0,0.024,0.272,7.5,7.1,3
0,2001.0,8,21,0.136,0.104,0.0,0.032,0.272,6.5,8.1,1
2,2010.0,1,79,0.088,0.136,0.0,0.048,0.272,4.5,4.3,0
6,2013.0,10,75,0.048,0.2,0.0,0.032,0.272,8.0,2.1,2
7,2006.0,8,53,0.224,0.008,0.024,0.024,0.272,8.0,8.0,1
9,2005.0,7,75,0.208,0.056,0.0,0.008,0.272,7.6,6.0,1
5,2004.0,8,22,0.176,0.088,0.0,0.008,0.272,7.0,6.5,1
14,2014.0,6,79,0.104,0.144,0.0,0.024,0.272,9.1,7.9,3
4,2005.0,0,75,0.248,0.0,0.0,0.016,0.272,6.7,7.6,0
2,2008.0,5,22,0.2,0.04,0.0,0.032,0.272,5.4,6.7,0
4,2008.0,8,22,0.2319999999999999,0.016,0.0,0.024,0.272,6.9,7.3,0
1,2006.0,0,47,0.216,0.016,0.016,0.024,0.272,5.6,7.3,2
2,2007.0,0,75,0.104,0.12,0.0,0.04,0.272,6.9,7.2,2
0,2004.0,9,84,0.136,0.104,0.0,0.032,0.272,6.0,6.3,2
5,2006.0,1,22,0.2,0.056,0.0,0.008,0.272,7.5,8.6,0
8,2011.0,7,51,0.072,0.056,0.12,0.032,0.272,5.9,7.2,1
1,2006.0,2,84,0.224,0.024,0.0,0.024,0.272,8.5,7.3,2
13,2011.0,10,79,0.176,0.072,0.0,0.024,0.272,7.7,7.9,1
10,2005.0,4,19,0.192,0.072,0.0,0.008,0.272,4.7,6.8,0
9,2003.0,0,40,0.208,0.056,0.0,0.008,0.272,5.7,8.0,0
1,2005.0,0,47,0.224,0.024,0.0,0.024,0.272,7.9,8.1,1
2,2009.0,0,77,0.112,0.024,0.12,0.016,0.272,6.2,7.0,1
2,2010.0,2,65,0.104,0.12,0.008,0.04,0.272,6.0,6.2,1
4,2007.0,11,15,0.224,0.0,0.024,0.016,0.272,8.2,8.7,3
0,2008.0,0,51,0.032,0.024,0.2,0.008,0.272,5.2,6.5,1
8,2008.0,3,70,0.112,0.008,0.128,0.016,0.272,7.5,7.1,1
0,2001.0,4,6,0.128,0.104,0.0,0.032,0.272,6.9,6.8,0
5,2005.0,2,56,0.2,0.056,0.0,0.008,0.272,6.1,6.6,1
1,2007.0,0,19,0.2319999999999999,0.016,0.0,0.024,0.272,5.8,5.3,1
2,2007.0,5,65,0.224,0.0,0.016,0.024,0.264,7.5,8.2,1
5,2006.0,2,79,0.168,0.088,0.0,0.008,0.264,6.6,6.0,1
2,2008.0,1,22,0.2319999999999999,0.016,0.0,0.024,0.264,8.8,7.7,3
11,2016.0,3,70,0.064,0.112,0.064,0.032,0.264,7.7,8.3,3
10,2003.0,6,75,0.192,0.072,0.0,0.008,0.264,7.2,8.1,0
11,2016.0,1,22,0.152,0.064,0.0,0.048,0.264,7.8,5.8,3
4,2007.0,6,11,0.176,0.0,0.072,0.016,0.264,7.8,8.6,3
2,2009.0,1,22,0.248,0.0,0.0,0.024,0.264,7.5,7.8,0
8,2006.0,3,65,0.168,0.0,0.08,0.016,0.264,8.7,8.2,1
1,2011.0,0,22,0.152,0.088,0.0,0.024,0.264,4.4,5.4,1
4,2006.0,9,75,0.24,0.008,0.0,0.024,0.264,6.4,6.4,0
8,2004.0,5,65,0.104,0.12,0.0,0.04,0.264,5.1,5.8,3
9,2003.0,7,75,0.208,0.056,0.0,0.008,0.264,7.6,8.7,1
9,2005.0,8,22,0.208,0.056,0.0,0.008,0.264,7.3,8.3,1
5,2003.0,0,81,0.2,0.056,0.0,0.008,0.264,6.9,7.7,1
8,2006.0,3,79,0.112,0.096,0.0,0.064,0.264,6.5,8.3,1
0,2001.0,6,65,0.096,0.08,0.064,0.024,0.264,9.1,9.1,0
5,2003.0,2,21,0.2,0.056,0.0,0.008,0.264,8.4,7.6,2
1,2011.0,7,62,0.184,0.048,0.008,0.024,0.264,7.9,8.2,1
9,2004.0,6,75,0.208,0.056,0.0,0.008,0.264,7.5,8.6,0
1,2008.0,2,41,0.12,0.112,0.0,0.032,0.264,6.3,6.2,1
1,2009.0,0,47,0.112,0.112,0.016,0.024,0.264,6.8,6.8,2
15,2012.0,0,85,0.128,0.088,0.0,0.048,0.264,6.2,6.7,3
7,2007.0,0,3,0.24,0.008,0.0,0.024,0.264,6.2,7.6,0
0,2002.0,1,3,0.128,0.104,0.0,0.032,0.264,7.7,8.4,0
2,2013.0,2,12,0.04,0.144,0.024,0.056,0.264,5.2,6.0,2
0,2002.0,7,2,0.128,0.104,0.0,0.032,0.264,5.9,6.7,1
1,2009.0,1,64,0.096,0.144,0.0,0.024,0.264,7.0,6.2,0
8,2006.0,7,11,0.216,0.008,0.016,0.024,0.264,8.0,8.0,1
0,2009.0,1,65,0.128,0.104,0.0,0.032,0.264,7.9,7.5,0
10,2004.0,6,53,0.136,0.048,0.072,0.008,0.264,7.4,8.6,0
5,2006.0,7,22,0.208,0.048,0.0,0.008,0.264,8.3,9.0,1
0,2003.0,0,11,0.04,0.032,0.184,0.008,0.264,5.9,9.0,2
4,2007.0,11,53,0.112,0.008,0.128,0.008,0.264,8.6,8.2,0
1,2007.0,0,79,0.2319999999999999,0.008,0.0,0.024,0.264,7.8,8.6,1
2,2010.0,1,3,0.208,0.032,0.0,0.024,0.264,6.0,5.4,1
0,2006.0,3,77,0.072,0.056,0.12,0.016,0.264,8.4,6.4,1
0,2002.0,9,11,0.08,0.064,0.096,0.024,0.264,6.9,7.6,2
4,2007.0,3,53,0.152,0.016,0.072,0.016,0.264,7.5,8.5,1
9,2005.0,2,3,0.2,0.056,0.0,0.008,0.264,7.6,7.9,1
13,2015.0,7,51,0.096,0.024,0.128,0.016,0.264,6.1,6.6,1
0,2003.0,3,77,0.128,0.104,0.0,0.032,0.264,8.4,8.9,1
0,2005.0,7,32,0.128,0.104,0.0,0.032,0.264,6.6,8.8,1
1,2010.0,3,64,0.096,0.104,0.048,0.024,0.264,7.4,7.7,1
7,2011.0,0,22,0.136,0.104,0.0,0.024,0.264,4.7,6.6,1
9,2006.0,6,75,0.2,0.056,0.0,0.008,0.264,7.4,7.7,0
8,2008.0,1,65,0.24,0.0,0.0,0.016,0.264,8.3,8.4,0
10,2003.0,6,19,0.192,0.072,0.0,0.008,0.264,6.2,7.7,0
10,2003.0,5,75,0.192,0.072,0.0,0.008,0.264,5.5,7.8,0
6,2012.0,0,22,0.112,0.12,0.0,0.032,0.264,5.5,5.4,2
9,2005.0,1,22,0.2,0.056,0.0,0.008,0.264,8.8,8.7,0
7,2007.0,1,22,0.2319999999999999,0.008,0.0,0.024,0.264,7.4,8.1,0
15,2013.0,5,54,0.072,0.04,0.12,0.032,0.264,8.0,8.1,2
2,2009.0,0,22,0.12,0.096,0.0,0.04,0.264,6.6,7.1,3
9,2006.0,0,75,0.2,0.056,0.0,0.008,0.264,6.3,6.9,3
7,2008.0,4,75,0.224,0.016,0.0,0.016,0.264,7.0,8.3,0
2,2012.0,0,64,0.072,0.056,0.112,0.024,0.264,7.2,8.2,2
1,2010.0,1,56,0.216,0.032,0.0,0.016,0.264,2.6,3.7,3
5,2006.0,1,76,0.192,0.056,0.0,0.008,0.264,7.1,5.7,0
1,2008.0,0,64,0.152,0.088,0.0,0.024,0.264,4.5,5.8,2
4,2007.0,1,22,0.2319999999999999,0.008,0.0,0.024,0.264,6.0,7.6,0
6,2008.0,3,6,0.256,0.008,0.0,0.0,0.256,8.6,8.5,2
7,2011.0,9,53,0.136,0.104,0.0,0.024,0.256,6.5,8.2,0
7,2010.0,0,64,0.12,0.12,0.0,0.024,0.256,4.1,4.6,1
0,2003.0,2,84,0.128,0.096,0.0,0.032,0.256,6.9,7.8,2
1,2009.0,10,21,0.136,0.088,0.008,0.024,0.256,7.6,7.4,1
7,2006.0,0,40,0.176,0.008,0.064,0.016,0.256,7.5,7.4,0
2,2010.0,5,40,0.2,0.032,0.0,0.024,0.256,7.5,6.3,1
13,2015.0,5,64,0.128,0.032,0.08,0.016,0.256,8.0,8.5,3
14,2015.0,5,79,0.2,0.032,0.0,0.024,0.256,6.6,6.1,3
2,2008.0,0,64,0.104,0.112,0.0,0.048,0.256,4.4,5.6,2
6,2011.0,2,22,0.104,0.12,0.0,0.032,0.256,8.7,8.3,2
0,2001.0,4,65,0.128,0.096,0.0,0.032,0.256,7.7,8.3,1
1,2011.0,5,79,0.16,0.08,0.0,0.024,0.256,6.6,5.8,1
5,2005.0,1,22,0.224,0.024,0.0,0.008,0.256,8.9,8.9,0
7,2009.0,3,3,0.2,0.04,0.0,0.024,0.256,5.0,5.2,1
2,2013.0,0,11,0.08,0.136,0.0,0.048,0.256,7.2,7.4,2
1,2012.0,0,40,0.176,0.064,0.0,0.016,0.256,6.8,7.3,2
2,2011.0,0,11,0.088,0.064,0.08,0.024,0.256,7.2,7.1,2
14,2015.0,7,51,0.144,0.088,0.0,0.024,0.256,6.7,7.2,1
1,2007.0,3,6,0.152,0.032,0.064,0.016,0.256,7.9,7.9,1
12,1999.0,8,79,0.088,0.056,0.096,0.016,0.256,8.2,9.3,0
1,2012.0,7,80,0.152,0.064,0.024,0.024,0.256,7.6,7.9,2
1,2009.0,0,13,0.12,0.112,0.0,0.024,0.256,7.5,7.2,1
1,2007.0,8,40,0.24,0.0,0.0,0.016,0.256,7.4,8.8,3
6,2009.0,0,21,0.0,0.224,0.0,0.04,0.256,9.1,8.7,1
8,2007.0,10,75,0.088,0.104,0.0,0.064,0.256,6.7,7.6,1
0,2005.0,2,79,0.128,0.096,0.0,0.032,0.256,7.4,8.4,2
1,2005.0,1,3,0.224,0.008,0.0,0.024,0.256,7.5,7.2,1
1,2007.0,11,51,0.112,0.016,0.12,0.016,0.256,7.3,7.0,0
9,2003.0,0,79,0.2,0.048,0.0,0.008,0.256,9.2,8.4,1
2,2011.0,0,22,0.112,0.104,0.0,0.04,0.256,4.3,5.7,1
0,2000.0,8,65,0.128,0.096,0.0,0.032,0.256,7.9,8.4,0
6,2016.0,3,3,0.104,0.128,0.0,0.024,0.256,8.8,7.5,1
15,2014.0,5,64,0.064,0.04,0.128,0.032,0.256,8.1,8.4,1
7,2006.0,7,64,0.168,0.008,0.064,0.016,0.256,5.8,7.5,1
2,2008.0,1,22,0.064,0.144,0.0,0.048,0.256,6.3,6.9,0
12,2000.0,1,22,0.144,0.096,0.0,0.016,0.256,8.5,7.8,0
2,2011.0,2,13,0.048,0.112,0.056,0.04,0.256,6.7,6.3,2
8,2009.0,4,65,0.072,0.12,0.0,0.064,0.256,5.5,5.7,3
0,2003.0,6,40,0.128,0.096,0.0,0.032,0.256,5.9,8.5,0
2,2012.0,0,40,0.12,0.08,0.024,0.032,0.256,7.0,4.8,2
0,2004.0,5,40,0.128,0.096,0.0,0.032,0.256,8.2,7.8,0
8,2010.0,2,22,0.096,0.104,0.0,0.064,0.256,4.9,6.0,2
15,2015.0,5,54,0.072,0.032,0.12,0.032,0.256,7.6,8.6,1
0,2002.0,7,79,0.128,0.096,0.0,0.032,0.256,6.8,8.0,1
0,2003.0,1,3,0.128,0.096,0.0,0.032,0.256,7.8,8.3,0
1,2006.0,2,76,0.216,0.024,0.0,0.024,0.256,7.9,7.3,2
8,2008.0,1,79,0.208,0.024,0.0,0.024,0.256,7.0,7.5,3
2,2007.0,3,65,0.16,0.032,0.04,0.024,0.256,7.5,8.2,1
11,2014.0,0,70,0.072,0.128,0.016,0.04,0.256,5.9,6.9,2
2,2012.0,2,76,0.112,0.104,0.0,0.04,0.256,7.9,7.6,2
5,2002.0,1,64,0.192,0.056,0.0,0.008,0.256,8.7,7.9,0
5,2003.0,1,47,0.192,0.056,0.0,0.008,0.256,7.4,8.8,0
1,2008.0,1,22,0.112,0.112,0.0,0.024,0.256,6.3,6.9,0
1,2006.0,4,6,0.184,0.032,0.016,0.016,0.256,8.2,8.0,3
8,2005.0,7,22,0.2319999999999999,0.0,0.0,0.016,0.256,5.8,8.7,1
5,2004.0,10,17,0.192,0.056,0.0,0.008,0.256,8.1,7.9,2
1,2007.0,2,13,0.224,0.008,0.0,0.016,0.256,6.3,7.4,2
0,2000.0,10,77,0.064,0.048,0.128,0.016,0.256,7.2,8.7,0
6,2011.0,3,47,0.08,0.136,0.0,0.04,0.256,7.5,5.4,2
0,2002.0,9,65,0.12,0.096,0.0,0.032,0.256,5.2,7.2,0
0,2009.0,5,3,0.08,0.016,0.0,0.16,0.256,8.7,6.4,1
8,2010.0,3,70,0.056,0.032,0.136,0.024,0.256,5.3,5.5,2
2,2011.0,0,19,0.12,0.088,0.0,0.04,0.256,6.3,6.6,3
8,2009.0,7,51,0.12,0.024,0.08,0.024,0.256,8.2,8.2,1
0,2004.0,0,77,0.0,0.0,0.256,0.0,0.256,7.1,8.8,1
5,2002.0,9,47,0.176,0.064,0.0,0.008,0.256,8.0,9.3,1
1,2007.0,0,84,0.216,0.016,0.0,0.016,0.256,6.5,6.3,3
2,2011.0,1,1,0.0,0.192,0.0,0.056,0.256,5.0,5.6,0
2,2012.0,4,13,0.048,0.152,0.0,0.048,0.256,6.1,5.6,0
2,2009.0,0,13,0.088,0.12,0.0,0.048,0.256,7.2,7.6,1
1,2010.0,7,57,0.184,0.032,0.016,0.016,0.248,8.5,8.7,1
2,2007.0,1,65,0.2319999999999999,0.0,0.0,0.016,0.248,7.7,7.5,0
5,2003.0,4,84,0.192,0.056,0.0,0.008,0.248,7.0,8.9,0
4,2010.0,3,7,0.096,0.0,0.152,0.008,0.248,7.7,8.0,3
6,2013.0,0,85,0.104,0.128,0.0,0.016,0.248,7.4,7.5,1
1,2009.0,0,22,0.136,0.088,0.0,0.024,0.248,6.4,6.8,3
7,2007.0,5,40,0.2319999999999999,0.0,0.0,0.016,0.248,5.8,8.1,0
10,2003.0,1,22,0.176,0.064,0.0,0.008,0.248,7.0,6.6,0
5,2002.0,1,47,0.184,0.056,0.0,0.008,0.248,7.2,7.8,0
0,2005.0,1,22,0.12,0.096,0.0,0.032,0.248,5.9,7.9,0
7,2008.0,3,21,0.216,0.016,0.0,0.016,0.248,7.3,8.4,3
8,2010.0,3,44,0.144,0.008,0.08,0.024,0.248,5.8,8.1,1
2,2013.0,3,70,0.08,0.0,0.152,0.016,0.248,6.1,7.7,2
1,2011.0,9,17,0.16,0.048,0.024,0.016,0.248,8.2,7.9,2
5,2005.0,0,6,0.184,0.056,0.0,0.008,0.248,7.3,7.3,1
13,2011.0,11,70,0.064,0.12,0.048,0.024,0.248,4.9,4.8,0
5,2005.0,0,49,0.184,0.056,0.0,0.008,0.248,7.8,6.6,2
16,2013.0,0,85,0.152,0.072,0.0,0.024,0.248,6.8,7.4,1
4,2011.0,3,28,0.128,0.008,0.096,0.008,0.248,7.9,8.8,1
16,2014.0,0,64,0.152,0.072,0.0,0.024,0.248,3.2,3.6,3
6,2010.0,10,79,0.0,0.216,0.0,0.04,0.248,7.9,5.2,3
8,2007.0,4,65,0.104,0.096,0.0,0.048,0.248,8.2,8.6,3
1,2008.0,6,84,0.128,0.096,0.0,0.024,0.248,6.2,7.2,3
1,2009.0,4,13,0.072,0.144,0.0,0.032,0.248,6.6,7.0,0
11,2015.0,8,37,0.048,0.128,0.048,0.032,0.248,7.6,7.1,1
12,2001.0,0,76,0.136,0.096,0.0,0.016,0.248,2.6,3.8,1
5,2005.0,2,79,0.184,0.056,0.0,0.008,0.248,8.5,8.6,2
13,2013.0,9,85,0.144,0.08,0.0,0.024,0.248,6.5,3.6,3
11,2015.0,0,3,0.136,0.064,0.0,0.04,0.248,8.1,3.3,3
1,2010.0,0,11,0.152,0.072,0.0,0.024,0.248,5.9,6.0,1
8,2007.0,0,76,0.032,0.136,0.0,0.072,0.248,6.9,8.1,2
8,2005.0,6,11,0.216,0.008,0.0,0.024,0.248,7.9,8.3,3
2,2010.0,0,51,0.072,0.12,0.008,0.04,0.248,4.1,1.7,1
10,2002.0,0,79,0.176,0.064,0.0,0.008,0.248,8.1,9.0,0
2,2008.0,1,9,0.224,0.0,0.0,0.024,0.248,6.7,5.6,0
7,2011.0,3,53,0.088,0.08,0.064,0.016,0.248,7.3,8.0,1
7,2009.0,8,22,0.112,0.104,0.0,0.024,0.248,5.8,2.1,0
1,2005.0,1,22,0.224,0.0,0.0,0.016,0.248,7.1,7.4,0
1,2011.0,1,56,0.072,0.152,0.0,0.024,0.248,7.3,6.0,0
5,2004.0,5,49,0.192,0.04,0.0,0.008,0.248,7.4,7.4,2
9,2002.0,4,22,0.192,0.048,0.0,0.008,0.248,8.5,6.6,0
4,2010.0,6,11,0.136,0.008,0.088,0.016,0.248,7.8,8.9,0
